Optimizer,objfname,ExecutionTime,Individual,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
GWO,F9,1.7155969142913818,"[ 0.04183789 -0.03716774  0.09630407  0.00938077  0.04253953  0.0305459
 -0.04415989  0.00897238  0.07141788 -0.98485285  0.04184926 -1.00077752
  0.00209396 -1.00116727 -0.99133699  0.03038654  0.06685915 -0.07779723
 -0.05761461 -0.98635176 -1.00841438  1.0013823  -0.07207723  0.99229179
  0.1173947   0.99837516 -1.99640794  0.98278569  0.0586707   0.99164691]",430.59744226577527,398.80048921516936,353.66440024308724,310.4178492577335,299.72329251815603,287.26739575909534,287.26739575909534,287.26739575909534,274.61063620518644,269.2486008549469,246.1757026887464,246.1757026887464,246.1757026887464,240.100399691287,240.100399691287,240.100399691287,214.35003660339711,175.82646551850468,175.82646551850468,175.82646551850468,175.82646551850468,153.00838000248964,153.00838000248964,153.00838000248964,153.00838000248964,147.4593006125575,109.8129959882751,109.8129959882751,109.8129959882751,109.8129959882751,109.8129959882751,109.8129959882751,109.8129959882751,109.8129959882751,109.8129959882751,105.71692223486338,105.71692223486338,105.71692223486338,105.71692223486338,105.71692223486338,105.71692223486338,105.71692223486338,92.84328097561843,92.84328097561843,92.84328097561843,92.84328097561843,92.84328097561843,92.84328097561843,87.33385357099979,78.46250924678054,78.46250924678054,75.10272099791567,70.42203635540619,69.75254095484433,69.75254095484433,65.2447624897307,61.97913990545379,61.97913990545379,52.31853405450917,52.31853405450917,42.4924840404683,42.4924840404683,42.4924840404683,42.4924840404683,42.4924840404683,42.4924840404683,42.4924840404683,42.4924840404683,38.16791004893446,38.16791004893446,38.16791004893446,38.16791004893446,38.16791004893446,38.16791004893446,36.831471709238656,36.831471709238656,36.831471709238656,36.42281945828887,33.5614880132203,33.5614880132203,33.5614880132203,33.5614880132203,33.5614880132203,33.5614880132203,33.5614880132203,33.026572810529046,33.026572810529046,31.327420531106668,30.30007927927352,30.093446641411845,29.578738325116092,29.578738325116092,29.434891472433833,28.623557591452368,28.250616121507164,27.72800164623129,27.19379063138996,27.19379063138996,27.044262140442754,26.954292060816215
GWO,F9,1.8294546604156494,"[ 9.90153763e-01 -9.89043493e-01 -9.91781912e-01 -2.38253092e-02
  5.22639307e-02  1.99165202e+00 -9.96229940e-01 -8.93578752e-02
 -1.00015870e+00  7.57909920e-02  3.47534022e-02  2.00026034e+00
  6.62272313e-02  9.96818904e-01  1.23020867e-02 -1.00072109e+00
 -1.70621025e-02 -1.38888106e-02  3.31557667e-02  8.03561830e-02
 -3.69148328e-02 -5.72788447e-02 -1.75269346e-02  1.05064770e-03
  9.76270517e-01  9.95852251e-01 -1.00665036e+00  5.54348953e-02
  1.00355578e+00 -1.00550767e+00]",433.66360928721167,433.66360928721167,403.7171890612615,376.58572997402626,331.392449966843,331.392449966843,312.87871488700205,297.0385018407913,285.901360061038,259.3116132884527,255.08968106829192,234.21032575251567,234.21032575251567,220.32941020386988,220.32941020386988,192.51132721333352,192.51132721333352,185.77557230923455,185.77557230923455,185.77557230923455,162.19906336178101,158.85150289614896,158.85150289614896,158.85150289614896,143.37839864613392,143.37839864613392,143.37839864613392,143.37839864613392,143.37839864613392,143.37839864613392,143.37839864613392,143.37839864613392,143.37839864613392,136.32030564508005,136.32030564508005,133.06280152712597,126.11310772024041,126.11310772024041,126.11310772024041,121.97556394582386,121.97556394582386,121.97556394582386,117.67235851165628,113.83801090931632,85.32752601473743,85.32752601473743,85.32752601473743,85.32752601473743,85.32752601473743,85.32752601473743,74.26027263474523,74.26027263474523,74.26027263474523,69.01431356950332,69.01431356950332,69.01431356950332,69.01431356950332,69.01431356950332,54.92052462894827,54.92052462894827,54.92052462894827,54.92052462894827,54.92052462894827,54.92052462894827,54.92052462894827,54.92052462894827,54.92052462894827,47.49106256627931,47.49106256627931,47.49106256627931,47.49106256627931,47.49106256627931,47.49106256627931,44.08515419591265,44.08515419591265,44.08515419591265,44.08515419591265,43.32508159680225,37.96825120483942,37.96825120483942,37.96825120483942,36.45642507816581,33.46455471160425,33.46455471160425,33.46455471160425,33.46455471160425,32.27001250787828,31.511973617968636,31.511973617968636,31.511973617968636,31.470664626627865,30.641611363049208,29.786824312139515,29.085602998067372,29.085602998067372,28.54787600828115,28.270181761809113,28.019587506677283,27.886508061401912,27.663167073066916
GWO,F9,1.4977130889892578,"[ 1.00252115 -0.99064742  0.08669628  0.9928128  -0.00667242 -0.98374907
 -0.9988276  -0.05505766  1.99096197 -0.99426459 -1.98705123  1.0050665
  0.11922077  0.0759794  -0.03659971 -1.99775546  0.03594685 -0.99944937
 -1.97675604 -0.0092367  -0.98106353 -2.00459519 -0.99863565 -0.99813847
 -0.99676397 -0.08049846  1.99320751  1.00246836  0.09283983 -0.99708445]",449.8157811516969,377.816854436866,366.70386539122586,331.7572678714619,331.7572678714619,331.4316189055203,323.9070329557235,323.9070329557235,321.78149143602013,321.78149143602013,321.78149143602013,305.53886751534804,305.53886751534804,291.5346732748662,291.5346732748662,291.5346732748662,240.14714654766988,240.14714654766988,240.14714654766988,240.14714654766988,240.14714654766988,215.90886494482174,215.90886494482174,215.90886494482174,215.90886494482174,215.90886494482174,215.90886494482174,215.90886494482174,215.90886494482174,203.88948624074987,203.88948624074987,203.88948624074987,202.45542242172462,202.45542242172462,202.45542242172462,202.45542242172462,202.45542242172462,202.45542242172462,202.45542242172462,202.45542242172462,202.45542242172462,202.45542242172462,194.33926835541402,194.33926835541402,194.33926835541402,194.33926835541402,194.33926835541402,194.33926835541402,194.33926835541402,194.33926835541402,177.9307298279793,177.9307298279793,177.9307298279793,157.58487487354398,150.15241292468446,149.5389366952579,149.5389366952579,149.5389366952579,146.36165214500562,146.36165214500562,146.36165214500562,146.03109458129916,146.03109458129916,146.03109458129916,141.0729947790475,141.0288949497434,136.43857901107407,127.62811213796326,127.62811213796326,112.46954015454148,112.46954015454148,112.46954015454148,112.45700910599743,112.45700910599743,109.41984290402436,104.0035109505715,104.0035109505715,90.28741195813939,90.28741195813939,85.93970388836539,76.38552167143308,76.38552167143308,68.98688642115468,68.98688642115468,65.65924919809709,65.65924919809709,59.56475402327064,57.75022888483616,57.75022888483616,56.75235454253345,54.58742511465849,54.43202339296576,51.76283782478703,50.64976835988122,49.563454442403525,49.25544295176596,48.70273818036779,48.23796505775806,47.620699276271864,47.356976632328895
GWO,F9,1.5063002109527588,"[-0.98790854 -0.04267409  0.99208121  0.99683521  0.99808869  0.08297435
  0.06745541  0.01856329 -0.03325255 -0.9937561  -0.0301647  -1.00590193
 -0.04420361  1.99889583  0.00626722  0.00543417  0.02341236  0.07005913
 -0.10657427  0.99889191  0.00816989 -0.03510262  0.00623928 -0.99327841
  0.02111016  0.09376451 -0.98562043 -0.07954037  0.01479298 -0.99669749]",460.53212370871404,418.01681055784275,390.3100583174124,366.32367219101997,341.4289624050901,292.6652032570122,289.2571443069901,289.2571443069901,289.2571443069901,289.2571443069901,282.08182307692624,266.30244609440996,266.30244609440996,253.40179717704456,252.69170748710536,252.69170748710536,231.26339703683,231.26339703683,204.98405357364513,204.98405357364513,172.94234861540008,163.01539768782578,163.01539768782578,163.01539768782578,163.01539768782578,163.01539768782578,163.01539768782578,163.01539768782578,157.01825783963227,157.01825783963227,157.01825783963227,157.01825783963227,157.01825783963227,144.10704820292474,142.7681802036302,120.11086717676974,119.12963823779916,105.4039756252688,105.4039756252688,105.4039756252688,105.4039756252688,85.92512560948603,85.92512560948603,85.92512560948603,85.92512560948603,84.69338008603708,84.69338008603708,84.69338008603708,84.69338008603708,84.69338008603708,84.69338008603708,84.69338008603708,84.69338008603708,77.71832996530523,77.71832996530523,77.71832996530523,67.68946063236228,55.93476444664523,52.81754883040435,52.81754883040435,52.81754883040435,52.81754883040435,52.81754883040435,52.81754883040435,52.81754883040435,37.72919090850405,37.72919090850405,37.72919090850405,37.72919090850405,37.72919090850405,37.72919090850405,37.72919090850405,37.72919090850405,37.72919090850405,37.72919090850405,37.72919090850405,31.43452979864884,31.43452979864884,30.911497845170345,30.911497845170345,30.911497845170345,28.393635433085308,28.393635433085308,28.393635433085308,28.393635433085308,28.393635433085308,28.393635433085308,27.934324032806444,27.934324032806444,27.41901363849354,26.585486242814227,26.266148610318965,26.12358623099294,25.261346737121187,25.013757394687048,24.5945631382927,24.535212889851948,24.284891817643086,24.13412464928291,24.012320505727587
GWO,F9,1.48968505859375,"[-1.01330447e-03 -1.79033888e-03 -1.48306468e-03 -1.11944494e-02
 -3.64056359e-02  4.81499628e-02 -3.81968658e-02  1.31330116e-01
  9.94017724e-01  9.93215801e-01  9.88730972e-01 -1.71245117e-04
 -9.95108424e-01 -1.46009382e-02  8.19052550e-02 -9.96753480e-01
  8.80335049e-02  2.90075804e-02 -9.94618777e-01  9.94884968e-01
  1.99653440e+00  1.00286003e+00  8.09399954e-02  4.39531163e-02
 -9.89584982e-01 -3.58497566e-02 -9.90134327e-01 -4.01675387e-02
 -1.97632776e-02  9.98429073e-01]",442.65958529832903,350.3214614198995,350.3214614198995,350.3214614198995,350.3214614198995,349.72181746940225,327.152764768893,326.7587764577395,326.7587764577395,311.9829799543947,293.4518140041719,285.025844703488,285.025844703488,224.35419778126214,212.6119341391082,198.29051375044577,198.29051375044577,198.29051375044577,186.8275074326961,186.8275074326961,154.81829985696908,154.81829985696908,154.81829985696908,154.81829985696908,154.81829985696908,154.81829985696908,126.11809834044297,119.60961199265384,117.85436969916114,117.85436969916114,103.57573827293191,103.57573827293191,103.57573827293191,97.11634297473014,91.52004867346608,91.52004867346608,91.52004867346608,91.52004867346608,91.52004867346608,91.52004867346608,91.52004867346608,91.52004867346608,91.52004867346608,66.28275673372991,66.28275673372991,66.28275673372991,66.28275673372991,66.28275673372991,66.28275673372991,66.28275673372991,66.28275673372991,59.65451750978053,59.65451750978053,59.65451750978053,59.65451750978053,59.65451750978053,58.676553384368674,52.10099711970409,52.10099711970409,52.10099711970409,48.0303170283253,48.0303170283253,48.0303170283253,48.0303170283253,45.23233054269605,45.23233054269605,40.12375875954183,40.12375875954183,40.12375875954183,40.12375875954183,40.12375875954183,40.12375875954183,36.19830847592186,36.19830847592186,36.19830847592186,36.19830847592186,36.19830847592186,36.19830847592186,36.19830847592186,31.913661315867387,31.913661315867387,31.913661315867387,29.540439568354486,29.540439568354486,29.33401747574186,29.33401747574186,29.19765731743729,28.450333496035967,28.434521613339996,28.09030431848703,27.77231826464015,27.10689002839831,26.526643538200915,26.526643538200915,26.054153401455608,25.862904349261044,25.183605733910724,24.89081381081064,24.79218897957128,24.544967942156347
GWO,F9,1.5524089336395264,"[-9.95285726e-01 -6.94136589e-02 -9.96604244e-01 -1.03903292e-03
 -9.99401572e-01 -9.89783068e-01  9.94742997e-01 -9.75259589e-01
  9.89936736e-01 -9.88365623e-01  6.08309491e-02  1.35389630e-01
  9.99487373e-01 -9.13268958e-03 -6.42085446e-03  2.94179512e-02
 -9.84762437e-01  9.94953872e-01  6.17783661e-03 -9.89918506e-01
  6.95401800e-02 -2.19128808e-02  7.81857443e-03 -9.93737767e-01
  9.91405853e-01 -1.97326718e+00  1.44301719e-02 -9.86162126e-01
  3.69373852e-02 -1.04858836e-01]",431.88190832011276,401.58275999935506,391.04353985952594,360.59623260723407,351.97608342113955,345.1133882786139,333.1300186326399,321.58549547388776,288.1623877565714,288.1623877565714,281.5540694038407,227.8883391251988,227.8883391251988,227.8883391251988,209.8681360731184,209.8681360731184,207.5293453592907,183.0817410313787,161.02913048078904,161.02913048078904,161.02913048078904,158.04996815566219,158.04996815566219,158.04996815566219,151.8915201510793,151.8915201510793,151.8915201510793,151.8915201510793,151.8915201510793,137.47740462273333,122.91091905194426,122.91091905194426,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,105.11838345324014,81.10437594981346,81.10437594981346,81.10437594981346,81.10437594981346,81.10437594981346,81.10437594981346,81.10437594981346,81.10437594981346,81.10437594981346,73.56418828613772,73.56418828613772,73.56418828613772,73.56418828613772,73.56418828613772,73.56418828613772,73.56418828613772,64.34003548610013,64.34003548610013,64.34003548610013,64.34003548610013,64.34003548610013,64.34003548610013,56.831095433244144,48.22345834753247,48.22345834753247,48.22345834753247,48.22345834753247,48.22345834753247,48.22345834753247,46.484170380843494,46.484170380843494,46.35863050607398,41.12446089738506,38.941781165027066,38.941781165027066,38.06259076595882,34.45701256884473,33.26115449426595,33.26115449426595,33.26115449426595,33.05140735101833,32.6011511869703,31.06246836235141,30.710522846941444,30.710522846941444,29.248123290398155,29.248123290398155,28.78558299411975,28.692014095145453,28.189407025660103,27.992632174360608,27.866704724833994
GWO,F9,1.4907960891723633,"[-0.0309187   0.99686239  2.97125423 -1.97001841  0.96483851 -1.9986215
 -0.2261538  -1.96878855 -0.06054073 -1.9792449   0.97960424  0.01026362
  1.00315526  1.975953    0.14392349 -1.98981946 -1.98908699  0.96608393
  0.9837101  -0.9944575  -1.98258383 -2.0057755  -0.1973899  -1.03233894
  0.06018325 -0.05819597 -0.99787316  0.03257601  0.97582045  0.99733483]",426.3026670431186,398.14800063021005,398.14800063021005,354.6442120626667,342.82171259669127,342.82171259669127,324.73942627235203,324.73942627235203,248.97926593744086,248.97926593744086,248.97926593744086,248.97926593744086,248.97926593744086,248.97926593744086,229.29790887289377,219.24700101719992,219.24700101719992,219.24700101719992,219.24700101719992,219.24700101719992,219.24700101719992,219.24700101719992,219.24700101719992,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,202.12087947162541,196.74142864475118,196.74142864475118,196.74142864475118,196.74142864475118,196.74142864475118,196.74142864475118,196.74142864475118,196.74142864475118,196.74142864475118,196.74142864475118,196.74142864475118,196.74142864475118,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,172.1291239226087,170.626450578198,163.43186838010945,159.57594277863996,159.57594277863996,159.57594277863996,156.52680359492845,144.04405925401912,134.15386148673875,126.47590042497495,119.48025699304699,109.82699338737208,106.97740975590821,106.97740975590821,106.97740975590821,105.81518808091457,103.00501201242957,103.00501201242957,100.00751046777071,100.00751046777071,95.11547335000051,89.33042575566546,89.33042575566546,89.33042575566546,86.2389805128679,86.2389805128679,84.19570019271293,83.42748320641905,82.4146477260081,80.61818339708566,80.28746651188118,78.94060854591632,78.54069943738605
GWO,F9,1.4968070983886719,"[-0.01687319 -0.99670238  0.02034951  0.02082836 -0.9891541   0.09130589
 -0.04704078  0.9935129  -0.11970807 -0.99597323 -0.00654144  1.01264058
  0.99129072  1.98592068 -1.00057837  0.99483506 -0.04466502  0.00530005
  0.11895287 -0.01867427  0.97866662 -0.9972623  -0.99482165  0.01754338
  0.0206531   0.05788167  0.9738606  -0.03597647  0.0648345   0.99960497]",438.4364789155087,426.02181653604526,394.61082508776667,360.10575436700793,360.10575436700793,331.8070216717721,313.8626183127909,255.16840654042608,255.16840654042608,254.86218241963948,254.86218241963948,248.35306348883415,238.4398259601553,222.72956487102903,210.25786185056245,186.58410114638363,186.58410114638363,186.58410114638363,179.6498899625203,162.93878578392804,152.40650088496037,142.3338724973785,142.3338724973785,129.77259669191415,129.77259669191415,129.77259669191415,129.77259669191415,129.77259669191415,129.77259669191415,129.77259669191415,127.65694988100105,114.59045968943508,114.59045968943508,110.5037665746631,110.5037665746631,102.92473084098071,89.88491368104187,89.88491368104187,89.88491368104187,89.88491368104187,89.88491368104187,89.88491368104187,89.88491368104187,89.88491368104187,89.88491368104187,89.88491368104187,81.24480729494593,81.24480729494593,81.24480729494593,78.3630544428949,78.3630544428949,64.8138394339122,62.632951996070034,62.632951996070034,56.75453774697897,56.75453774697897,53.88445515518015,53.88445515518015,53.88445515518015,50.20423492834851,50.20423492834851,50.20423492834851,50.20423492834851,50.20423492834851,50.20423492834851,50.20423492834851,50.20423492834851,49.00612082869881,49.00612082869881,49.00612082869881,49.00612082869881,49.00612082869881,41.54129502221639,39.417932297645905,39.042742013881195,39.042742013881195,37.30869542292368,37.30869542292368,37.30869542292368,37.30869542292368,37.30869542292368,35.950162639676535,34.58164301436369,34.58164301436369,34.58164301436369,34.259943300806185,29.999626464063113,29.999626464063113,29.999626464063113,29.999626464063113,29.82573163617917,29.69616816199084,29.275062129101514,29.177879442896653,28.839683981855558,28.49360805842565,27.931584336686853,27.416711089679495,27.301437061400748,27.160937180935946
GWO,F9,1.443371057510376,"[-1.97544752  0.02972402 -0.97750309  0.11139009  0.99015431  0.16290734
 -1.00742353  0.02629981 -0.98978492 -1.00613907 -2.00359625  0.13574445
  0.02549622 -2.01298781 -0.05167044  0.08693608  0.00557038  0.14473873
  0.03758255 -0.01205521  0.98155703  0.09099102  0.99428651  0.09522904
 -0.99126173 -1.00817923 -0.97904714  0.99006861 -2.00079834  0.05176585]",445.19570645729675,371.830024723138,361.7726476961218,361.7430812168069,285.6332234996654,285.6332234996654,285.6332234996654,285.6332234996654,285.6332234996654,285.6332234996654,285.6332234996654,285.6332234996654,274.6131101009611,255.2947986187051,255.2947986187051,255.2947986187051,231.88613453751316,231.88613453751316,221.98615217753797,208.56673793020664,208.56673793020664,208.56673793020664,204.62045182081283,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,116.94959724701866,113.09078025724332,113.09078025724332,113.09078025724332,101.47667485227961,101.47667485227961,101.47667485227961,101.47667485227961,101.47667485227961,101.47667485227961,101.47667485227961,87.36620466349041,86.56708119934669,82.13713632330143,76.67159530575424,67.62735563138591,67.62735563138591,67.62735563138591,65.81181579736099,65.81181579736099,62.4872672804467,62.4872672804467,62.4872672804467,62.48058558661788,61.23400233751903,57.11290722981636,56.44396205108737,56.12731600995971,56.12731600995971,55.72752519843948,53.3259999631301,52.44431663744899,51.12471203059101,49.321876854023486,49.321876854023486,49.31155886029799,48.81769232484072,48.44496000896433
GWO,F9,1.4796340465545654,"[ 2.96829970e-02 -1.02305981e+00 -1.87458372e-01  9.87917704e-01
 -1.98519507e+00 -1.97357064e+00  2.72763074e-02  1.98438150e+00
 -9.98363548e-01  1.00383458e+00 -5.25192215e-02  9.34445967e-02
 -1.08745808e-04 -1.00332692e+00  9.92966914e-01 -1.93720827e-01
 -2.02421992e+00  1.26709865e-01  1.96623946e+00  9.77805644e-01
  1.00061442e+00 -5.76390669e-02  3.01287916e+00 -1.97896787e+00
 -1.99334519e+00  2.26648288e-02  1.01805317e+00  2.00542534e+00
 -2.09678495e-01  9.91976004e-01]",427.9476869375997,401.6694713096517,323.05456670679234,323.05456670679234,323.05456670679234,323.05456670679234,271.5667844805805,270.9095376062745,270.9095376062745,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,233.48373355186828,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,191.41811042765704,185.04823805206883,185.04823805206883,178.4257450397953,178.4257450397953,178.4257450397953,178.4257450397953,169.29155461772692,169.29155461772692,169.29155461772692,168.70669694560704,168.70669694560704,165.90594667930222,165.90594667930222,165.90594667930222,165.90594667930222,165.90594667930222,164.28524314117854,164.28524314117854,164.28524314117854,164.28524314117854,164.28524314117854,164.28524314117854,164.28524314117854,147.2232409724583,147.2232409724583,147.2232409724583,147.2232409724583,147.2232409724583,144.6083968797841,123.93934501024918,123.93934501024918,120.76205894729029,120.76205894729029,120.76205894729029,120.06239003902951,119.18079340208809,117.14804137309261,117.14804137309261,110.09108293621276,100.7956221499027,98.9874691388967,96.03367128241092,92.93023880012677,90.42122757666445,90.42122757666445,90.42122757666445,87.13391592583869,86.8650615542939,84.80083270625161,83.26101331340013,81.71854462267089,80.92324844435404,79.74853067341004,78.60519372630046,78.39020363568852
